,county,auto.cbp,auto.cbp.pct,NiCu.Mine.cbp,NiCu.Mine.cbp.pct,CoMn.Mine.cbp,CoMn.Mine.cbp.pct,NiCuCo.Prod.cbp,NiCuCo.Prod.cbp.pct,Li.Prod.cbp,Li.Prod.cbp.pct,Graphite.Prod.cbp,Graphite.Prod.cbp.pct
766,19021,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
767,19023,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
768,19025,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
769,19027,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
770,19029,0,0,0,0,0,0,0,0,0,0,0,0
771,19031,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
772,19033,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
773,19035,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
774,19037,317.6484419,0.000266793,0,0,0,0,0,0,0,0,0,0
775,19039,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
776,19041,0,0,0,0,0,0,0,0,0,0,0,0
777,19043,154.7658548,0.000129988,0,0,0,0,0,0,0,0,0,0
778,19045,494.4093221,0.000415254,0,0,0,0,0,0,0,0,0,0
779,19047,0,0,0,0,0,0,0,0,0,0,0,0
780,19049,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
781,19051,0,0,0,0,0,0,0,0,0,0,0,0
782,19053,0,0,0,0,0,0,0,0,0,0,0,0
783,19055,261.6908881,0.000219794,0,0,0,0,0,0,0,0,0,0
784,19057,494.4093221,0.000415254,0,0,0,0,0,0,0,0,0,0
785,19059,0,0,0,0,0,0,0,0,0,0,0,0
786,19061,272.6297944,0.000228982,0,0,0,0,0,0,0,0,0,0
787,19063,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
788,19065,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
789,19067,0,0,0,0,0,0,0,0,0,0,0,0
790,19069,0,0,0,0,0,0,0,0,0,0,0,0
791,19071,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
792,19073,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
793,19075,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
794,19077,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
795,19079,0,0,0,0,0,0,0,0,0,0,0,0
796,19081,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
797,19083,209,0.000175539,0,0,0,0,0,0,0,0,0,0
798,19085,0,0,0,0,0,0,0,0,0,0,0,0
799,19087,296.6755071,0.000249178,0,0,0,0,0,0,0,0,0,0
800,19089,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
801,19091,0,0,0,0,0,0,0,0,0,0,0,0
802,19093,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
803,19095,296.6755071,0.000249178,0,0,0,0,0,0,0,0,0,0
804,19097,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
805,19099,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
806,19101,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
807,19103,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
808,19105,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
809,19107,0,0,0,0,0,0,0,0,0,0,0,0
810,19109,52.88477576,4.44E-05,0,0,0,0,0,0,0,0,0,0
811,19111,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
812,19113,109.7472073,9.22E-05,0,0,0,0,0,0,0,0,0,0
813,19115,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
814,19117,0,0,0,0,0,0,0,0,0,0,0,0
815,19119,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
816,19121,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
817,19123,42.8507473,3.60E-05,0,0,0,0,0,0,0,0,0,0
818,19125,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
819,19127,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
820,19129,0,0,0,0,0,0,0,0,0,0,0,0
821,19131,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
822,19133,0,0,0,0,0,0,0,0,0,0,0,0
823,19135,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
824,19137,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
825,19139,628.2022421,0.000527627,0,0,0,0,0,0,0,0,0,0
826,19141,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
827,19143,0,0,0,0,0,0,0,0,0,0,0,0
828,19145,0,0,0,0,0,0,0,0,0,0,0,0
829,19147,0,0,0,0,0,0,0,0,0,0,0,0
830,19149,0,0,0,0,0,0,0,0,0,0,0,0
831,19151,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
832,19153,3248.829945,0.002728693,0,0,0,0,0,0,0,0,0,0
833,19155,251.6568597,0.000211367,0,0,0,0,0,0,0,0,0,0
834,19157,745.161304,0.000625861,0,0,0,0,0,0,0,0,0,0
835,19159,0,0,0,0,0,0,0,0,0,0,0,0
836,19161,0,0,0,0,0,0,0,0,0,0,0,0
837,19163,88.77427257,7.46E-05,0,0,0,0,0,0,0,0,0,0
838,19165,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
839,19167,328.5873481,0.000275981,0,0,0,0,0,0,0,0,0,0
840,19169,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
841,19171,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
842,19173,0,0,0,0,0,0,0,0,0,0,0,0
843,19175,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
844,19177,0,0,0,0,0,0,0,0,0,0,0,0
845,19179,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
846,19181,0,0,0,0,0,0,0,0,0,0,0,0
847,19183,133.79292,0.000112373,0,0,0,0,0,0,0,0,0,0
848,19185,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
849,19187,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
850,19189,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
851,19191,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
852,19193,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
853,19195,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
854,19197,0,0,0,0,0,0,0,0,0,0,0,0
855,20001,735.1272755,0.000617433,0,0,0,0,0,0,0,0,0,0
856,20003,0,0,0,0,0,0,0,0,0,0,0,0
857,20005,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
858,20007,0,0,0,0,0,0,0,0,0,0,0,0
859,20009,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
860,20011,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
861,20013,0,0,0,0,0,0,0,0,0,0,0,0
862,20015,88.77427257,7.46E-05,0,0,0,0,0,0,0,0,0,0
863,20017,0,0,0,0,0,0,0,0,0,0,0,0
864,20019,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
865,20021,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
866,20023,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
867,20025,0,0,0,0,0,0,0,0,0,0,0,0
868,20027,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
869,20029,0,0,0,0,0,0,0,0,0,0,0,0
870,20031,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
871,20033,0,0,0,0,0,0,0,0,0,0,0,0
872,20035,1108.938906,0.000931398,0,0,0,0,0,0,0,0,0,0
873,20037,0,0,0,0,0,0,0,0,0,0,0,0
874,20039,0,0,0,0,0,0,0,0,0,0,0,0
875,20041,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
876,20043,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
877,20045,515.3822568,0.00043287,0,0,0,0,0,0,0,0,0,0
878,20047,0,0,0,0,0,0,0,0,0,0,0,0
879,20049,0,0,0,0,0,0,0,0,0,0,0,0
880,20051,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
881,20053,0,0,0,0,0,0,0,0,0,0,0,0
882,20055,0,0,0,0,0,0,0,0,0,0,0,0
883,20057,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
884,20059,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
885,20061,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
886,20063,0,0,0,0,0,0,0,0,0,0,10.93890628,0.002391418
887,20065,0,0,0,0,0,0,0,0,0,0,0,0
888,20067,0,0,0,0,0,0,0,0,0,0,0,0
889,20069,0,0,0,0,0,0,0,0,0,0,0,0
890,20071,0,0,0,0,0,0,0,0,0,0,0,0
891,20073,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
892,20075,0,0,0,0,0,0,0,0,0,0,0,0
893,20077,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
894,20079,63.82368204,5.36E-05,0,0,0,0,0,0,0,0,0,0
895,20081,0,0,0,0,0,0,0,0,0,0,0,0
896,20083,0,0,0,0,0,0,0,0,0,0,0,0
897,20085,0,0,0,0,0,0,0,0,0,0,0,0
898,20087,0,0,0,0,0,0,0,0,0,0,0,0
899,20089,0,0,0,0,0,0,0,0,0,0,0,0
900,20091,390.6590483,0.000328115,0,0,0,0,0,0,0,0,0,0
901,20093,0,0,0,0,0,0,0,0,0,0,0,0
902,20095,0,0,0,0,0,0,0,0,0,0,0,0
903,20097,0,0,0,0,0,0,0,0,0,0,0,0
904,20099,42.8507473,3.60E-05,0,0,0,0,0,0,0,0,0,0
905,20101,0,0,0,0,0,0,0,0,0,0,0,0
906,20103,0,0,0,0,0,0,0,0,0,0,0,0
907,20105,0,0,0,0,0,0,0,0,0,0,0,0
908,20107,0,0,0,0,0,0,0,0,0,0,10.93890628,0.002391418
909,20109,0,0,0,0,0,0,0,0,0,0,0,0
910,20111,144.7318263,0.00012156,0,0,0,0,0,0,0,0,0,0
911,20113,436.8778126,0.000366934,0,0,0,0,0,0,0,0,0,0
912,20115,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
913,20117,0,0,0,0,0,0,0,0,0,0,0,0
914,20119,0,0,0,0,0,0,0,0,0,0,0,0
915,20121,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
916,20123,0,0,0,0,0,0,0,0,0,0,0,0
917,20125,363.5719671,0.000305364,0,0,0,0,0,0,0,0,0,0
918,20127,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
919,20129,0,0,0,0,0,0,0,0,0,0,0,0
920,20131,0,0,0,0,0,0,0,0,0,0,0,0
921,20133,42.8507473,3.60E-05,0,0,0,0,0,0,0,0,0,0
922,20135,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
923,20137,0,0,0,0,0,0,0,0,0,0,0,0
924,20139,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
925,20141,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
926,20143,0,0,0,0,0,0,0,0,0,0,0,0
927,20145,0,0,0,0,0,0,0,0,0,0,0,0
928,20147,0,0,0,0,0,0,0,0,0,0,0,0
929,20149,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
930,20151,0,0,0,0,0,0,0,0,0,0,0,0
931,20153,0,0,0,0,0,0,0,0,0,0,0,0
932,20155,155.6707326,0.000130748,0,0,0,0,0,0,0,0,0,0
933,20157,0,0,0,0,0,0,0,0,0,0,0,0
934,20159,0,0,0,0,0,0,0,0,0,0,0,0
935,20161,0,0,0,0,0,0,0,0,0,0,0,0
936,20163,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
937,20165,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
938,20167,0,0,0,0,0,0,0,0,0,0,0,0
939,20169,166.6096389,0.000139935,0,0,0,0,0,0,0,0,0,0
940,20171,0,0,0,0,0,0,0,0,0,0,0,0
941,20173,1464.659048,0.001230167,0,0,0,0,0,0,0,0,0,0
942,20175,0,0,0,0,0,0,0,0,0,0,0,0
943,20177,1553.101385,0.00130445,0,0,0,0,0,0,0,0,0,0
944,20179,0,0,0,0,0,0,0,0,0,0,0,0
945,20181,0,0,0,0,0,0,0,0,0,0,0,0
946,20183,0,0,0,0,0,0,0,0,0,0,0,0
947,20185,0,0,0,0,0,0,0,0,0,0,0,0
948,20187,0,0,0,0,0,0,0,0,0,0,0,0
949,20189,0,0,0,0,0,0,0,0,0,0,0,0
950,20191,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
951,20193,0,0,0,0,0,0,0,0,0,0,0,0
952,20195,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
953,20197,0,0,0,0,0,0,0,0,0,0,0,0
954,20199,0,0,0,0,0,0,0,0,0,0,0,0
955,20201,0,0,0,0,0,0,0,0,0,0,0,0
956,20203,0,0,0,0,0,0,0,0,0,0,0,0
957,20205,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
958,20207,0,0,0,0,0,0,0,0,0,0,0,0
959,20209,3825.753253,0.003213251,0,0,0,0,0,0,0,0,0,0
960,21001,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
961,21003,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
962,21005,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
963,21007,0,0,0,0,0,0,0,0,0,0,0,0
964,21009,1849.776892,0.001553628,0,0,0,0,0,0,0,0,0,0
965,21011,0,0,0,0,0,0,0,0,0,0,0,0
966,21013,0,0,0,0,0,0,0,0,0,0,0,0
967,21015,3031.677696,0.002546306,0,0,0,0,0,0,0,0,0,0
968,21017,494.4093221,0.000415254,0,0,0,0,0,0,0,0,0,0
969,21019,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
970,21021,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
971,21023,0,0,0,0,0,0,0,0,0,0,0,0
972,21025,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
973,21027,0,0,0,0,0,0,0,0,0,0,0,0
974,21029,614.1905579,0.000515859,0,0,0,0,0,0,0,0,0,0
975,21031,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
976,21033,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
977,21035,494.4093221,0.000415254,0,0,0,0,0,0,0,0,10.93890628,0.002391418
978,21037,42.8507473,3.60E-05,0,0,0,0,0,0,0,0,0,0
979,21039,0,0,0,0,0,0,0,0,0,0,0,0
980,21041,1553.101385,0.00130445,0,0,0,0,0,0,0,0,20.97293474,0.004585016
981,21043,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
982,21045,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
983,21047,3068.374584,0.002577128,0,0,0,0,0,0,0,0,0,0
984,21049,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
985,21051,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
986,21053,41.94586948,3.52E-05,0,0,0,0,0,0,0,0,0,0
987,21055,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
988,21057,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
989,21059,898.0661818,0.000754286,0,0,0,0,0,0,0,0,0,0
990,21061,0,0,0,0,0,0,0,0,0,0,0,0
991,21063,0,0,0,0,0,0,0,0,0,0,0,0
992,21065,0,0,0,0,0,0,0,0,0,0,0,0
993,21067,1963.729672,0.001649337,0,0,0,0,0,0,0,0,0,0
994,21069,109.7472073,9.22E-05,0,0,0,0,0,0,0,0,0,0
995,21071,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
996,21073,822.9966702,0.000691235,0,0,0,0,0,0,0,0,0,0
997,21075,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
998,21077,0,0,0,0,0,0,0,0,0,0,0,0
999,21079,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1000,21081,494.4093221,0.000415254,0,0,0,0,0,0,0,0,0,0
1001,21083,0,0,0,0,0,0,0,0,0,0,0,0
1002,21085,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1003,21087,0,0,0,0,0,0,0,0,0,0,0,0
1004,21089,0,0,0,0,0,0,0,0,0,0,0,0
1005,21091,0,0,0,0,0,0,0,0,0,0,0,0
1006,21093,3150.667237,0.002646246,0,0,0,0,0,0,0,0,0,0
1007,21095,0,0,0,0,0,0,0,0,0,0,0,0
1008,21097,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1009,21099,1553.101385,0.00130445,0,0,0,0,0,0,0,0,0,0
1010,21101,734.6755071,0.000617054,0,0,0,0,0,0,0,0,0,0
1011,21103,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1012,21105,0,0,0,0,0,0,0,0,0,0,0,0
1013,21107,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1014,21109,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1015,21111,19474.68042,0.016356786,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1016,21113,296.6755071,0.000249178,0,0,0,0,0,0,0,0,0,0
1017,21115,0,0,0,0,0,0,0,0,0,0,0,0
1018,21117,32.81671884,2.76E-05,0,0,0,0,0,0,0,0,0,0
1019,21119,0,0,0,0,0,0,0,0,0,0,0,0
1020,21121,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1021,21123,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1022,21125,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1023,21127,0,0,0,0,0,0,0,0,0,0,0,0
1024,21129,0,0,0,0,0,0,0,0,0,0,0,0
1025,21131,0,0,0,0,0,0,0,0,0,0,0,0
1026,21133,0,0,0,0,0,0,0,0,0,0,0,0
1027,21135,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1028,21137,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1029,21139,0,0,0,0,0,0,0,0,0,0,0,0
1030,21141,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1031,21143,0,0,0,0,0,0,0,0,0,0,0,0
1032,21145,267,0.000224253,0,0,0,0,0,0,0,0,0,0
1033,21147,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1034,21149,0,0,0,0,0,0,0,0,0,0,0,0
1035,21151,1520.733271,0.001277264,0,0,0,0,0,0,0,0,0,0
1036,21153,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1037,21155,2046.869395,0.001719166,0,0,0,0,0,0,0,0,0,0
1038,21157,340.9389063,0.000286355,0,0,0,0,0,0,0,0,0,0
1039,21159,0,0,0,0,0,0,0,0,0,0,0,0
1040,21161,470.4970005,0.00039517,0,0,0,0,0,0,0,0,0,0
1041,21163,0,0,0,0,0,0,0,0,0,0,0,0
1042,21165,0,0,0,0,0,0,0,0,0,0,0,0
1043,21167,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1044,21169,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1045,21171,0,0,0,0,0,0,0,0,0,0,0,0
1046,21173,791.0848292,0.000664432,0,0,0,0,0,0,0,0,0,0
1047,21175,0,0,0,0,0,0,0,0,0,0,0,0
1048,21177,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1049,21179,924.8777493,0.000776805,0,0,0,0,0,0,0,0,0,0
1050,21181,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1051,21183,536.3551916,0.000450485,0,0,0,0,0,0,0,0,0,0
1052,21185,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1053,21187,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1054,21189,0,0,0,0,0,0,0,0,0,0,0,0
1055,21191,0,0,0,0,0,0,0,0,0,0,0,0
1056,21193,0,0,0,0,0,0,0,0,0,0,0,0
1057,21195,0,0,0,0,0,0,0,0,0,0,0,0
1058,21197,0,0,0,0,0,0,0,0,0,0,0,0
1059,21199,975.8452289,0.000819613,0,0,0,0,0,0,0,0,0,0
1060,21201,0,0,0,0,0,0,0,0,0,0,0,0
1061,21203,0,0,0,0,0,0,0,0,0,0,0,0
1062,21205,505.3482284,0.000424442,0,0,0,0,0,0,0,0,0,0
1063,21207,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1064,21209,7555.472138,0.006345842,0,0,0,0,0,0,0,0,0,0
1065,21211,1976.97078,0.001660458,0,0,0,0,0,0,0,0,0,0
1066,21213,515.3822568,0.00043287,0,0,0,0,0,0,0,0,0,0
1067,21215,0,0,0,0,0,0,0,0,0,0,0,0
1068,21217,250.7519818,0.000210607,0,0,0,0,0,0,0,0,0,0
1069,21219,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1070,21221,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1071,21223,0,0,0,0,0,0,0,0,0,0,0,0
1072,21225,0,0,0,0,0,0,0,0,0,0,0,0
1073,21227,2056.542747,0.001727291,0,0,0,0,0,0,0,0,0,0
1074,21229,459.5580942,0.000385983,0,0,0,0,0,0,0,0,0,0
1075,21231,0,0,0,0,0,0,0,0,0,0,0,0
1076,21233,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1077,21235,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1078,21237,0,0,0,0,0,0,0,0,0,0,0,0
1079,21239,526.4545542,0.000442169,0,0,0,0,0,0,0,0,0,0
1080,22001,0,0,0,0,0,0,0,0,0,0,0,0
1081,22003,0,0,0,0,0,0,0,0,0,0,0,0
1082,22005,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1083,22007,0,0,0,0,0,0,0,0,0,0,0,0
1084,22009,0,0,0,0,0,0,0,0,0,0,0,0
1085,22011,0,0,0,0,0,0,0,0,0,0,0,0
1086,22013,0,0,0,0,0,0,0,0,0,0,0,0
1087,22015,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1088,22017,53.78965357,4.52E-05,0,0,0,0,0,0,0,0,0,0
1089,22019,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1090,22021,0,0,0,0,0,0,0,0,0,0,0,0
1091,22023,0,0,0,0,0,0,0,0,0,0,0,0
1092,22025,0,0,0,0,0,0,0,0,0,0,0,0
1093,22027,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1094,22029,0,0,0,0,0,0,0,0,0,0,0,0
1095,22031,0,0,0,0,0,0,0,0,0,0,0,0
1096,22033,126.7896536,0.000106491,0,0,0,0,0,0,0,0,0,0
1097,22035,0,0,0,0,0,0,0,0,0,0,0,0
1098,22037,0,0,0,0,0,0,0,0,0,0,0,0
1099,22039,0,0,0,0,0,0,0,0,0,0,0,0
1100,22041,0,0,0,0,0,0,0,0,0,0,0,0
1101,22043,0,0,0,0,0,0,0,0,0,0,0,0
1102,22045,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,0,0
1103,22047,0,0,0,0,0,0,0,0,0,0,0,0
1104,22049,0,0,0,0,0,0,0,0,0,0,0,0
1105,22051,554.2871347,0.000465546,0,0,0,0,0,0,0,0,0,0
1106,22053,0,0,0,0,0,0,0,0,0,0,0,0
1107,22055,127.8167188,0.000107353,0,0,0,0,0,0,0,0,0,0
1108,22057,0,0,0,0,0,0,0,0,0,0,0,0
1109,22059,0,0,0,0,0,0,0,0,0,0,0,0
1110,22061,0,0,0,0,0,0,0,0,0,0,0,0
1111,22063,240.7179534,0.000202179,0,0,0,0,0,0,0,0,0,0
1112,22065,0,0,0,0,0,0,0,0,0,0,0,0
1113,22067,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1114,22069,0,0,0,0,0,0,0,0,0,0,0,0
1115,22071,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1116,22073,170.823682,0.000143475,0,0,0,0,0,0,0,0,0,0
1117,22075,0,0,0,0,0,0,0,0,0,0,0,0
1118,22077,0,0,0,0,0,0,0,0,0,0,0,0
1119,22079,17.93890628,1.51E-05,0,0,0,0,0,0,0,0,0,0
1120,22081,0,0,0,0,0,0,0,0,0,0,0,0
1121,22083,0,0,0,0,0,0,0,0,0,0,0,0
1122,22085,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1123,22087,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1124,22089,0,0,0,0,0,0,0,0,0,0,0,0
1125,22091,0,0,0,0,0,0,0,0,0,0,0,0
1126,22093,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1127,22095,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1128,22097,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1129,22099,0,0,0,0,0,0,0,0,0,0,0,0
1130,22101,0,0,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1131,22103,31.91184102,2.68E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1132,22105,33.87781256,2.85E-05,0,0,0,0,0,0,0,0,0,0
1133,22107,0,0,0,0,0,0,0,0,0,0,0,0
1134,22109,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1135,22111,0,0,0,0,0,0,0,0,0,0,0,0
1136,22113,0,0,0,0,0,0,0,0,0,0,0,0
1137,22115,0,0,0,0,0,0,0,0,0,0,0,0
1138,22117,0,0,0,0,0,0,0,0,0,0,0,0
1139,22119,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1140,22121,0,0,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1141,22123,0,0,0,0,0,0,0,0,0,0,0,0
1142,22125,0,0,0,0,0,0,0,0,0,0,0,0
1143,22127,0,0,0,0,0,0,0,0,0,0,0,0
1144,23001,119.9389063,0.000100737,0,0,0,0,0,0,0,0,0,0
1145,23003,0,0,0,0,0,0,0,0,0,0,0,0
1146,23005,354.6404009,0.000297863,0,0,0,0,0,0,0,0,0,0
1147,23007,66.89646002,5.62E-05,0,0,0,0,0,0,0,0,0,0
1148,23009,42.8507473,3.60E-05,0,0,0,0,0,0,0,0,0,0
1149,23011,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
1150,23013,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,10.93890628,0.002391418
1151,23015,21.87781256,1.84E-05,0,0,0,0,0,0,0,0,0,0
1152,23017,0,0,0,0,0,0,0,0,0,0,0,0
1153,23019,88.77427257,7.46E-05,0,0,0,0,0,0,0,0,0,0
1154,23021,0,0,0,0,0,0,0,0,0,0,0,0
1155,23023,0,0,0,0,0,0,0,0,0,0,0,0
1156,23025,20.97293474,1.76E-05,0,0,0,0,0,0,0,0,0,0
1157,23027,87.86939475,7.38E-05,0,0,0,0,0,0,0,0,0,0
1158,23029,10.93890628,9.19E-06,0,0,0,0,0,0,0,0,0,0
1159,23031,229.7790471,0.000192991,0,0,0,0,0,0,0,0,0,0
1160,24001,99.71317885,8.37E-05,0,0,0,0,0,0,0,0,0,0
1161,24003,67.72855985,5.69E-05,0,0,0,0,0,0,0,0,0,0
1162,24005,369.4790336,0.000310325,0,0,0,0,0,0,0,0,20.97293474,0.004585016
1163,24009,32.81671884,2.76E-05,0,0,0,0,0,0,0,0,0,0
1164,24011,77.83536629,6.54E-05,0,0,0,0,0,0,0,0,0,0
1165,24013,74.76258831,6.28E-05,0,0,0,0,0,0,0,0,0,0
