year,region,season,hour,pollutant,kg.per.mwh,usd.per.mwh.AP3,usd.per.mwh.EASIUR,usd.per.mwh.INMAP
2017,ERCT,Summer,11,co2,440.9100543,27.91452543,27.91452543,27.91452543
2017,ERCT,Summer,11,nox,0.106218045,0.565142684,0.131491553,0.351049024
2017,ERCT,Summer,11,pm25,0.040784636,0.780930621,0.585442012,0.245980075
2017,ERCT,Summer,11,so2,0.036089848,1.729837932,1.444148623,1.621791248
2017,ERCT,Summer,12,co2,447.417107,28.05314432,28.05314432,28.05314432
2017,ERCT,Summer,12,nox,0.173625412,0.71159623,0.164168162,0.445627015
2017,ERCT,Summer,12,pm25,0.048572107,0.924979873,0.667113861,0.273148231
2017,ERCT,Summer,12,so2,0.044891786,0.940186062,1.054046544,1.171328642
2017,ERCT,Summer,13,co2,430.5776953,27.02517512,27.02517512,27.02517512
2017,ERCT,Summer,13,nox,0.102266506,0.816987105,0.177207762,0.468033978
2017,ERCT,Summer,13,pm25,0.050976881,1.184006643,0.831234786,0.32390276
2017,ERCT,Summer,13,so2,0.031266968,0.982554613,0.635050187,0.709303817
2017,ERCT,Summer,14,co2,429.9021581,24.87646252,24.87646252,24.87646252
2017,ERCT,Summer,14,nox,0.065778356,0.717870539,0.164991625,0.446669449
2017,ERCT,Summer,14,pm25,0.055833365,0.850777022,0.610554411,0.249712176
2017,ERCT,Summer,14,so2,0.015858275,0.979608802,0.50615405,0.62417397
2017,ERCT,Summer,15,co2,414.4054389,26.06549467,26.06549467,26.06549467
2017,ERCT,Summer,15,nox,0.067194333,0.716039773,0.165400901,0.421305904
2017,ERCT,Summer,15,pm25,0.056801267,0.878480957,0.640825303,0.264476229
2017,ERCT,Summer,15,so2,0.010750991,1.148306922,0.86130173,1.022951046
2017,ERCT,Summer,16,co2,421.738532,26.79203931,26.79203931,26.79203931
2017,ERCT,Summer,16,nox,0.109092876,0.970472667,0.203406737,0.555498882
2017,ERCT,Summer,16,pm25,0.054758994,1.082074229,0.758806081,0.296618038
2017,ERCT,Summer,16,so2,0.009109174,0.726222014,0.540655862,0.613384878
2017,ERCT,Summer,17,co2,424.6036068,28.91175191,28.91175191,28.91175191
2017,ERCT,Summer,17,nox,0.128427215,0.844520592,0.174430693,0.482209252
2017,ERCT,Summer,17,pm25,0.057354562,0.974090632,0.681171688,0.271021103
2017,ERCT,Summer,17,so2,0.018738166,2.333642752,1.086002111,1.257387082
2017,ERCT,Summer,18,co2,412.2303847,25.95345712,25.95345712,25.95345712
2017,ERCT,Summer,18,nox,0.045927291,0.954128812,0.19931625,0.541471111
2017,ERCT,Summer,18,pm25,0.057394634,1.176709903,0.822893695,0.318441879
2017,ERCT,Summer,18,so2,0.030979292,-0.236313126,0.24238063,0.267146419
2017,ERCT,Summer,19,co2,448.9429598,27.81280565,27.81280565,27.81280565
2017,ERCT,Summer,19,nox,0.156270089,0.894057578,0.190784212,0.478381789
2017,ERCT,Summer,19,pm25,0.067794205,0.953352679,0.675554036,0.276780749
2017,ERCT,Summer,19,so2,0.057828432,1.287823004,0.883532222,1.033941576
2017,ERCT,Summer,20,co2,473.5299139,27.53746011,27.53746011,27.53746011
2017,ERCT,Summer,20,nox,0.163089099,0.645179924,0.145596619,0.386800111
2017,ERCT,Summer,20,pm25,0.070774011,0.794010883,0.576888971,0.241933998
2017,ERCT,Summer,20,so2,0.039667804,2.080458662,1.247904981,1.431059088
2017,ERCT,Summer,21,co2,472.9711006,26.73154336,26.73154336,26.73154336
2017,ERCT,Summer,21,nox,0.105444984,0.490603201,0.113639731,0.306422819
2017,ERCT,Summer,21,pm25,0.064829764,0.42863556,0.335525659,0.15571759
2017,ERCT,Summer,21,so2,0.03322303,1.956223407,1.397689514,1.559691727
2017,ERCT,Summer,22,co2,502.8742175,29.54397495,29.54397495,29.54397495
2017,ERCT,Summer,22,nox,0.098400895,0.526853115,0.129090988,0.367304299
2017,ERCT,Summer,22,pm25,0.068091286,0.462427908,0.368173894,0.168657548
2017,ERCT,Summer,22,so2,0.028057309,2.840249875,1.658351882,1.881194569
2017,ERCT,Summer,23,co2,450.2191989,31.73529734,31.73529734,31.73529734
2017,ERCT,Summer,23,nox,0.14091354,0.577751145,0.14819076,0.427724148
2017,ERCT,Summer,23,pm25,0.056933025,0.373040666,0.313251411,0.165972133
2017,ERCT,Summer,23,so2,0.009427917,2.613244129,2.272307968,2.55317802
2017,ERCT,Trans,0,co2,490.1926361,28.43168747,28.43168747,28.43168747
2017,ERCT,Trans,0,nox,0.138104812,0.364046457,0.099135792,0.269339602
2017,ERCT,Trans,0,pm25,0.069007731,0.497099684,0.393551562,0.204233426
2017,ERCT,Trans,0,so2,0.045170498,2.223771323,1.465079217,1.770901021
2017,ERCT,Trans,1,co2,433.5713225,35.26538901,35.26538901,35.26538901
2017,ERCT,Trans,1,nox,0.136318681,0.666554387,0.16630894,0.445525716
2017,ERCT,Trans,1,pm25,0.068162272,0.457295542,0.365068433,0.194731647
2017,ERCT,Trans,1,so2,0.024960531,4.344766649,2.46356635,2.906487129
2017,ERCT,Trans,2,co2,416.0401773,38.34514438,38.34514438,38.34514438
2017,ERCT,Trans,2,nox,0.199540332,0.50149087,0.125605448,0.315955321
2017,ERCT,Trans,2,pm25,0.048552622,0.534054032,0.370143611,0.204057184
2017,ERCT,Trans,2,so2,0.0337562,6.517991756,2.613517369,3.109197502
2017,ERCT,Trans,3,co2,439.7937691,36.62182123,36.62182123,36.62182123
2017,ERCT,Trans,3,nox,0.22142068,0.425696087,0.109975656,0.285869966
2017,ERCT,Trans,3,pm25,0.049043984,0.578823458,0.442399423,0.277659139
2017,ERCT,Trans,3,so2,0.06142325,5.587184228,2.558322028,3.186005966
2017,ERCT,Trans,4,co2,387.6148995,37.87140617,37.87140617,37.87140617
2017,ERCT,Trans,4,nox,0.087648289,0.582573027,0.148957195,0.381042603
2017,ERCT,Trans,4,pm25,0.044826405,0.586501165,0.420035385,0.251907665
2017,ERCT,Trans,4,so2,0.045121869,7.738974074,2.971202111,3.665295463
2017,ERCT,Trans,5,co2,407.2745636,36.20539963,36.20539963,36.20539963
2017,ERCT,Trans,5,nox,0.101992842,0.544894077,0.126713603,0.322358679
2017,ERCT,Trans,5,pm25,0.035142534,0.572257469,0.413625432,0.222518571
2017,ERCT,Trans,5,so2,0.030394996,6.734323709,2.40892006,3.024029037
2017,ERCT,Trans,6,co2,442.984437,30.72785384,30.72785384,30.72785384
2017,ERCT,Trans,6,nox,0.122322466,0.346347876,0.085000155,0.219238186
2017,ERCT,Trans,6,pm25,0.047511102,0.513340176,0.391925656,0.204702449
2017,ERCT,Trans,6,so2,0.056994336,5.198506427,2.298042355,2.840289209
2017,ERCT,Trans,7,co2,420.4936091,33.0780324,33.0780324,33.0780324
2017,ERCT,Trans,7,nox,0.078288656,0.498835432,0.129669897,0.34895188
2017,ERCT,Trans,7,pm25,0.052309172,0.545342122,0.404639586,0.227912705
2017,ERCT,Trans,7,so2,0.026982771,5.761373134,2.915927909,3.429059866
2017,ERCT,Trans,8,co2,462.4564691,33.85229572,33.85229572,33.85229572
2017,ERCT,Trans,8,nox,0.12249212,0.593147157,0.149023292,0.387998642
2017,ERCT,Trans,8,pm25,0.067992585,0.519521998,0.379279723,0.205820605
2017,ERCT,Trans,8,so2,0.050134994,5.969375039,2.721743496,3.371155795
2017,ERCT,Trans,9,co2,382.4481482,31.66463507,31.66463507,31.66463507
2017,ERCT,Trans,9,nox,0.010549621,0.457539548,0.110009029,0.28781027
2017,ERCT,Trans,9,pm25,0.044048055,0.48705845,0.405692607,0.209348462
2017,ERCT,Trans,9,so2,0.017394069,4.742739074,2.605985307,3.160582974
2017,ERCT,Trans,10,co2,406.5281304,32.86947564,32.86947564,32.86947564
2017,ERCT,Trans,10,nox,0.172727978,0.55884138,0.132040302,0.341361043
2017,ERCT,Trans,10,pm25,0.053926297,0.557995691,0.426907383,0.208650575
2017,ERCT,Trans,10,so2,0.051972826,4.046563485,2.292061806,2.701673096
2017,ERCT,Trans,11,co2,361.8829376,29.15729004,29.15729004,29.15729004
2017,ERCT,Trans,11,nox,0.095943003,0.501185503,0.111642634,0.28524306
2017,ERCT,Trans,11,pm25,0.03618641,0.647615235,0.481636026,0.214455729
2017,ERCT,Trans,11,so2,0.016416173,3.526223457,1.8718259,2.174781151
2017,ERCT,Trans,12,co2,371.09231,30.38223387,30.38223387,30.38223387
2017,ERCT,Trans,12,nox,0.033053366,0.688105283,0.156154608,0.401306292
2017,ERCT,Trans,12,pm25,0.02815045,0.847889511,0.608340792,0.26650312
2017,ERCT,Trans,12,so2,0.003204649,3.031758518,1.709084985,2.003257567
2017,ERCT,Trans,13,co2,424.6978633,29.78706392,29.78706392,29.78706392
2017,ERCT,Trans,13,nox,0.046592254,0.886538318,0.175213516,0.429631592
2017,ERCT,Trans,13,pm25,0.049175804,0.915931016,0.662611092,0.28847013
2017,ERCT,Trans,13,so2,0.002160305,2.215056789,1.864581393,2.102592542
2017,ERCT,Trans,14,co2,359.1760447,29.28623632,29.28623632,29.28623632
2017,ERCT,Trans,14,nox,0.037698217,1.128496526,0.220428114,0.522051296
2017,ERCT,Trans,14,pm25,0.0377493,1.078641719,0.752500809,0.295723232
2017,ERCT,Trans,14,so2,0.020365682,2.081802689,1.76955175,1.915998442
2017,ERCT,Trans,15,co2,421.2525953,30.29913299,30.29913299,30.29913299
2017,ERCT,Trans,15,nox,0.064571249,1.035870354,0.21609172,0.552723519
2017,ERCT,Trans,15,pm25,0.048822941,1.211623289,0.8708547,0.344884676
2017,ERCT,Trans,15,so2,0.045186724,3.347260569,2.756146235,3.155316274
2017,ERCT,Trans,16,co2,430.3842308,29.67300829,29.67300829,29.67300829
2017,ERCT,Trans,16,nox,0.155052079,0.519121566,0.120883762,0.324279854
2017,ERCT,Trans,16,pm25,0.047136966,0.645555252,0.506389045,0.24052125
2017,ERCT,Trans,16,so2,0.043763533,2.311265732,1.85091561,2.026819472
2017,ERCT,Trans,17,co2,453.2451266,32.50804382,32.50804382,32.50804382
2017,ERCT,Trans,17,nox,0.200889917,0.699519706,0.163535952,0.428162891
2017,ERCT,Trans,17,pm25,0.044247803,0.729584819,0.565362694,0.26153777
2017,ERCT,Trans,17,so2,0.05805775,2.581719146,2.126282894,2.566633265
2017,ERCT,Trans,18,co2,430.2065092,29.87084213,29.87084213,29.87084213
2017,ERCT,Trans,18,nox,0.314272697,0.755777043,0.163949808,0.404414882
2017,ERCT,Trans,18,pm25,0.055462414,0.850232083,0.602304524,0.253213
2017,ERCT,Trans,18,so2,0.075493693,3.462634733,1.73263468,2.051112088
2017,ERCT,Trans,19,co2,443.3236367,30.82690589,30.82690589,30.82690589
2017,ERCT,Trans,19,nox,0.231166404,0.747226009,0.167707295,0.423810766
2017,ERCT,Trans,19,pm25,0.067461295,0.744057959,0.540716408,0.239926945
2017,ERCT,Trans,19,so2,0.047162168,2.885726252,1.714171107,1.970597529
2017,ERCT,Trans,20,co2,431.6434921,30.32962441,30.32962441,30.32962441
2017,ERCT,Trans,20,nox,0.157166682,0.659681348,0.149253006,0.385498221
2017,ERCT,Trans,20,pm25,0.067617558,0.722093329,0.531606559,0.230893873
2017,ERCT,Trans,20,so2,0.042863877,3.43774085,2.043332995,2.315961839
2017,ERCT,Trans,21,co2,475.5844024,29.73534456,29.73534456,29.73534456
2017,ERCT,Trans,21,nox,0.069091271,0.596420009,0.128915827,0.331714904
2017,ERCT,Trans,21,pm25,0.070038466,0.728946093,0.549632665,0.241549395
2017,ERCT,Trans,21,so2,0.014491748,2.733328728,2.295384825,2.597838506
2017,ERCT,Trans,22,co2,514.0777965,27.96726245,27.96726245,27.96726245
2017,ERCT,Trans,22,nox,0.085076111,0.426097948,0.100744541,0.254159047
2017,ERCT,Trans,22,pm25,0.075922613,0.472062247,0.382398171,0.179581223
2017,ERCT,Trans,22,so2,0.036889878,1.674098406,1.130630994,1.251271232
2017,ERCT,Trans,23,co2,505.9162041,27.14276991,27.14276991,27.14276991
2017,ERCT,Trans,23,nox,0.081792248,0.421203766,0.103525877,0.269792741
2017,ERCT,Trans,23,pm25,0.077828071,0.460289464,0.355127955,0.16784804
2017,ERCT,Trans,23,so2,0.029917371,2.090392293,1.379622782,1.554795611
2017,ERCT,Winter,0,co2,464.8261161,71.1551386,71.25756663,71.40820984
2017,ERCT,Winter,0,nox,0.157333797,-1.118383636,-0.682614725,-0.293521762
2017,ERCT,Winter,0,pm25,0.064685156,0.708613989,0.72448895,0.217368345
2017,ERCT,Winter,0,so2,0.047952443,4.155808658,2.286455732,2.807021893
2017,ERCT,Winter,1,co2,423.4448954,32.44009253,32.44009253,32.44009253
2017,ERCT,Winter,1,nox,0.166966473,0.479801862,0.123350994,0.353270132
2017,ERCT,Winter,1,pm25,0.05619515,0.472786195,0.385782005,0.208132719
2017,ERCT,Winter,1,so2,0.03321914,3.25787704,1.943447818,2.370566603
2017,ERCT,Winter,2,co2,401.4792356,35.33030353,35.33030353,35.33030353
2017,ERCT,Winter,2,nox,0.113447408,0.556485761,0.134281819,0.363794308
2017,ERCT,Winter,2,pm25,0.051901544,0.526938408,0.378700422,0.202806519
2017,ERCT,Winter,2,so2,0.020699738,6.045614086,2.606985216,3.230817332
2017,ERCT,Winter,3,co2,381.2660296,37.33763357,37.33763357,37.33763357
2017,ERCT,Winter,3,nox,0.107416103,0.476814293,0.121657106,0.320514951
2017,ERCT,Winter,3,pm25,0.045087005,0.544562298,0.421476268,0.250998345
2017,ERCT,Winter,3,so2,0.023500077,5.168395273,2.689631238,3.237261243
2017,ERCT,Winter,4,co2,393.1165843,36.65821928,36.65821928,36.65821928
2017,ERCT,Winter,4,nox,0.078362171,0.447607575,0.105933708,0.278723222
2017,ERCT,Winter,4,pm25,0.041642139,0.566867576,0.447574372,0.264962687
2017,ERCT,Winter,4,so2,0.013943254,5.623102146,2.358905811,2.912018776
2017,ERCT,Winter,5,co2,395.364489,35.05181213,35.05181213,35.05181213
2017,ERCT,Winter,5,nox,0.137027796,0.464357994,0.109639979,0.294889446
2017,ERCT,Winter,5,pm25,0.037489582,0.496495413,0.370854644,0.21315432
2017,ERCT,Winter,5,so2,0.037985384,4.732540541,1.941510909,2.332795967
2017,ERCT,Winter,6,co2,400.1129184,30.15702058,30.15702058,30.15702058
2017,ERCT,Winter,6,nox,0.113425941,0.364263752,0.090286862,0.23593373
2017,ERCT,Winter,6,pm25,0.047414301,0.458713411,0.34556541,0.184474494
2017,ERCT,Winter,6,so2,0.045023858,4.448504562,1.868048147,2.282528178
2017,ERCT,Winter,7,co2,443.5891742,28.5216845,28.5216845,28.5216845
2017,ERCT,Winter,7,nox,0.152896741,0.244286479,0.050351517,0.134037118
2017,ERCT,Winter,7,pm25,0.057043413,0.470308037,0.332936259,0.166184906
2017,ERCT,Winter,7,so2,0.055850593,5.170426088,1.703306894,2.028098348
2017,ERCT,Winter,8,co2,460.5023153,34.36870585,34.36870585,34.36870585
2017,ERCT,Winter,8,nox,0.173390668,0.551571477,0.136221448,0.360126294
2017,ERCT,Winter,8,pm25,0.064132347,0.501825442,0.367056303,0.206642547
2017,ERCT,Winter,8,so2,0.054349221,5.534083738,2.643063265,3.11118447
2017,ERCT,Winter,9,co2,465.6334054,34.22009238,34.22009238,34.22009238
2017,ERCT,Winter,9,nox,0.167417763,0.529748553,0.11896494,0.322628636
2017,ERCT,Winter,9,pm25,0.063304102,0.521195403,0.385136071,0.198862089
2017,ERCT,Winter,9,so2,0.051492378,5.394912088,2.546006678,3.059991882
2017,ERCT,Winter,10,co2,431.914085,30.93567454,30.93567454,30.93567454
2017,ERCT,Winter,10,nox,0.11821859,0.441861415,0.105808611,0.2843424
2017,ERCT,Winter,10,pm25,0.056678949,0.511189854,0.395268528,0.202919486
2017,ERCT,Winter,10,so2,0.044231632,4.335495474,1.743724056,2.08362534
2017,ERCT,Winter,11,co2,418.8903732,29.70369249,29.70369249,29.70369249
2017,ERCT,Winter,11,nox,0.189994416,0.503976974,0.121101092,0.321407994
2017,ERCT,Winter,11,pm25,0.051525427,0.579583566,0.429900989,0.21802423
2017,ERCT,Winter,11,so2,0.050596396,3.427993042,1.676819744,2.051986824
2017,ERCT,Winter,12,co2,434.1726789,29.81608625,29.81608625,29.81608625
2017,ERCT,Winter,12,nox,0.195649708,0.429504735,0.106093961,0.285517752
2017,ERCT,Winter,12,pm25,0.047160513,0.563222015,0.412607234,0.201186645
2017,ERCT,Winter,12,so2,0.048533341,3.604733855,1.610345215,1.974243783
2017,ERCT,Winter,13,co2,394.082245,30.21437647,30.21437647,30.21437647
2017,ERCT,Winter,13,nox,0.10925171,0.487765468,0.117838249,0.307281833
2017,ERCT,Winter,13,pm25,0.044204609,0.590450843,0.435291429,0.212359939
2017,ERCT,Winter,13,so2,0.019544522,3.020038968,1.387552509,1.688107344
2017,ERCT,Winter,14,co2,392.9923925,30.29227441,30.29227441,30.29227441
2017,ERCT,Winter,14,nox,0.079618915,0.387752652,0.095176214,0.253794886
2017,ERCT,Winter,14,pm25,0.045530768,0.647794015,0.478814876,0.227238155
2017,ERCT,Winter,14,so2,0.023539977,3.438774073,1.679534706,1.988382104
2017,ERCT,Winter,15,co2,417.4745234,31.90070961,31.90070961,31.90070961
2017,ERCT,Winter,15,nox,0.090260551,0.529957984,0.122463639,0.335999639
2017,ERCT,Winter,15,pm25,0.042399109,0.63811722,0.46367283,0.229009368
2017,ERCT,Winter,15,so2,0.030024893,4.202260942,1.740143827,2.113782556
2017,ERCT,Winter,16,co2,454.9574799,30.80636745,30.80636745,30.80636745
2017,ERCT,Winter,16,nox,0.122243824,0.488290869,0.109548876,0.287132525
2017,ERCT,Winter,16,pm25,0.046917769,0.637813926,0.462261977,0.232359725
2017,ERCT,Winter,16,so2,0.044770121,4.332679954,2.005971185,2.385614266
2017,ERCT,Winter,17,co2,486.5195786,32.05551976,32.05551976,32.05551976
2017,ERCT,Winter,17,nox,0.292780099,0.557595268,0.129885819,0.346120482
2017,ERCT,Winter,17,pm25,0.045407768,0.667017867,0.490120728,0.239691033
2017,ERCT,Winter,17,so2,0.083353033,3.749466787,1.867018715,2.27410027
2017,ERCT,Winter,18,co2,428.5224854,31.50732324,31.50732324,31.50732324
2017,ERCT,Winter,18,nox,0.258080943,0.543520584,0.122212076,0.328364837
2017,ERCT,Winter,18,pm25,0.049874718,0.601450243,0.429466774,0.211769042
2017,ERCT,Winter,18,so2,0.059638976,4.551275095,1.926539995,2.348884099
2017,ERCT,Winter,19,co2,407.8413373,32.8288957,32.8288957,32.8288957
2017,ERCT,Winter,19,nox,0.233113337,0.603873205,0.139288656,0.369164377
2017,ERCT,Winter,19,pm25,0.054539817,0.578319339,0.417398638,0.205778039
2017,ERCT,Winter,19,so2,0.033183118,4.395101156,1.995679233,2.398363278
2017,ERCT,Winter,20,co2,474.343374,32.18196101,32.18196101,32.18196101
2017,ERCT,Winter,20,nox,0.227410452,0.584385077,0.145706124,0.409677064
2017,ERCT,Winter,20,pm25,0.067661941,0.590150648,0.434545303,0.221202428
2017,ERCT,Winter,20,so2,0.054731024,4.420505632,2.209884979,2.658162092
2017,ERCT,Winter,21,co2,485.7509945,29.93481072,29.93481072,29.93481072
2017,ERCT,Winter,21,nox,0.166081221,0.398899019,0.10544053,0.293383175
2017,ERCT,Winter,21,pm25,0.072656687,0.583367569,0.465086479,0.230868654
2017,ERCT,Winter,21,so2,0.04575253,2.438165178,1.555419795,1.893329443
2017,ERCT,Winter,22,co2,470.7833128,27.82145557,27.82145557,27.82145557
2017,ERCT,Winter,22,nox,0.148104238,0.374697362,0.087425246,0.239004789
2017,ERCT,Winter,22,pm25,0.068144153,0.529927656,0.415378849,0.203240038
2017,ERCT,Winter,22,so2,0.021139679,1.977319158,1.174082858,1.404407781
2017,ERCT,Winter,23,co2,493.1283983,31.89384963,31.89384963,31.89384963
2017,ERCT,Winter,23,nox,0.219994927,0.531796895,0.129294639,0.34473433
2017,ERCT,Winter,23,pm25,0.066552695,0.509487009,0.381112387,0.208519273
2017,ERCT,Winter,23,so2,0.049193625,4.29316806,2.188014814,2.744142103
2017,NYCW,Summer,0,co2,549.8022868,19.55550303,19.55550303,19.55550303
2017,NYCW,Summer,0,nox,0.259931847,0.917184935,0.616617665,0.033198043
2017,NYCW,Summer,0,pm25,0.040122098,9.153787688,3.69461867,0.465100428
2017,NYCW,Summer,0,so2,0.764442202,0.046163928,0.010511609,0.007084529
2017,NYCW,Summer,1,co2,642.5901385,18.92329526,18.92329526,18.92329526
2017,NYCW,Summer,1,nox,0.287340241,1.589711466,0.919525304,0.050630247
2017,NYCW,Summer,1,pm25,0.043091491,8.457874713,3.521998423,0.482371326
2017,NYCW,Summer,1,so2,1.018143073,0.040637262,0.009879407,0.007182379
2017,NYCW,Summer,2,co2,695.5774351,18.12201468,18.12201468,18.12201468
2017,NYCW,Summer,2,nox,0.301738989,1.310604094,0.96106846,0.052028943
2017,NYCW,Summer,2,pm25,0.042140003,7.814510398,2.831449976,0.338280627
2017,NYCW,Summer,2,so2,1.218485816,0.021514216,0.005296766,0.003801428
2017,NYCW,Summer,3,co2,689.4255272,18.53758505,18.53758505,18.53758505
2017,NYCW,Summer,3,nox,0.316164473,0.558988059,0.247111968,0.012919125
2017,NYCW,Summer,3,pm25,0.042943896,9.393788501,3.603550468,0.456385999
2017,NYCW,Summer,3,so2,1.344479663,0.043776585,0.00947347,0.00636334
2017,NYCW,Summer,4,co2,696.6503407,18.93090496,18.93090496,18.93090496
2017,NYCW,Summer,4,nox,0.271527199,1.199208313,0.901223879,0.053021892
2017,NYCW,Summer,4,pm25,0.04701642,8.386708555,3.548745828,0.487870585
2017,NYCW,Summer,4,so2,1.141352138,0.040634038,0.009886571,0.007020695
2017,NYCW,Summer,5,co2,752.0712585,19.11258663,19.11258663,19.11258663
2017,NYCW,Summer,5,nox,0.344352235,0.433434328,0.422393191,0.025109693
2017,NYCW,Summer,5,pm25,0.047769631,9.119146703,3.868884712,0.550651507
2017,NYCW,Summer,5,so2,1.114904336,0.041013139,0.010071899,0.007321394
2017,NYCW,Summer,6,co2,633.5685997,18.03385981,18.03385981,18.03385981
2017,NYCW,Summer,6,nox,0.223361358,-0.249072567,-0.105989993,-0.006281606
2017,NYCW,Summer,6,pm25,0.043981447,10.3342358,4.127683311,0.56954099
2017,NYCW,Summer,6,so2,1.045702706,0.04129398,0.009471521,0.006767092
2017,NYCW,Summer,7,co2,636.2315329,18.4796799,18.4796799,18.4796799
2017,NYCW,Summer,7,nox,0.24668982,-0.361618858,-0.274525707,-0.017380573
2017,NYCW,Summer,7,pm25,0.039105271,11.82454599,4.495998237,0.580202436
2017,NYCW,Summer,7,so2,1.018463143,0.044268975,0.009107283,0.005992967
2017,NYCW,Summer,8,co2,675.8488128,21.60194559,21.60194559,21.60194559
2017,NYCW,Summer,8,nox,0.292367802,1.038566267,0.617894434,0.034758951
2017,NYCW,Summer,8,pm25,0.042107825,9.737366504,4.261168608,0.609336986
2017,NYCW,Summer,8,so2,1.213700042,0.047203165,0.011132928,0.007820539
2017,NYCW,Summer,9,co2,608.1711446,22.46792159,22.46792159,22.46792159
2017,NYCW,Summer,9,nox,0.258173232,1.511345283,0.830810306,0.046398167
2017,NYCW,Summer,9,pm25,0.045900267,9.267449511,4.106813272,0.605570488
2017,NYCW,Summer,9,so2,0.926926013,0.131076791,0.025439551,0.016468048
2017,NYCW,Summer,10,co2,595.8626907,21.94002679,21.94002679,21.94002679
2017,NYCW,Summer,10,nox,0.296898999,1.821833981,0.935366162,0.052059934
2017,NYCW,Summer,10,pm25,0.051663338,9.309390129,4.071839976,0.595995152
2017,NYCW,Summer,10,so2,0.74490298,0.298223338,0.054264614,0.033977095
2017,NYCW,Summer,11,co2,560.8029056,21.99237862,21.99237862,21.99237862
2017,NYCW,Summer,11,nox,0.303360733,1.8089856,0.992931867,0.053848414
2017,NYCW,Summer,11,pm25,0.061004088,9.28768732,4.137884174,0.603141995
2017,NYCW,Summer,11,so2,0.653329989,0.523557864,0.093711125,0.058050975
2017,NYCW,Summer,12,co2,563.5877595,22.89479956,22.89479956,22.89479956
2017,NYCW,Summer,12,nox,0.387103494,2.276185405,1.205950234,0.066001121
2017,NYCW,Summer,12,pm25,0.065728157,8.917459319,4.186207867,0.617862389
2017,NYCW,Summer,12,so2,0.479407095,0.183213631,0.034707211,0.022148899
2017,NYCW,Summer,13,co2,542.935855,21.79808576,21.79808576,21.79808576
2017,NYCW,Summer,13,nox,0.402658101,2.474540752,1.436978082,0.075446541
2017,NYCW,Summer,13,pm25,0.078384377,8.753657651,4.064457558,0.571187111
2017,NYCW,Summer,13,so2,0.29023635,0.030860823,0.007885111,0.005458341
2017,NYCW,Summer,14,co2,499.7682119,22.22651404,22.22651404,22.22651404
2017,NYCW,Summer,14,nox,0.385739137,3.395608862,1.815305216,0.099513795
2017,NYCW,Summer,14,pm25,0.059168469,8.878235168,3.958532534,0.558456196
2017,NYCW,Summer,14,so2,0.232352194,0.041023052,0.009692288,0.006762193
2017,NYCW,Summer,15,co2,523.6558716,22.65650862,22.65650862,22.65650862
2017,NYCW,Summer,15,nox,0.35504122,2.289489594,1.254793483,0.067476502
2017,NYCW,Summer,15,pm25,0.062829999,8.519752563,3.98306745,0.610062561
2017,NYCW,Summer,15,so2,0.394276628,0.057333162,0.012505124,0.008624376
2017,NYCW,Summer,16,co2,538.2521559,23.53659737,23.53659737,23.53659737
2017,NYCW,Summer,16,nox,0.473099158,5.345541399,2.718579218,0.148892477
2017,NYCW,Summer,16,pm25,0.071216681,10.31541567,4.150369466,0.563804315
2017,NYCW,Summer,16,so2,0.250639456,0.055226866,0.011279145,0.007479313
2017,NYCW,Summer,17,co2,580.8371889,23.52268574,23.52268574,23.52268574
2017,NYCW,Summer,17,nox,0.409222115,3.743831411,2.033464101,0.109072233
2017,NYCW,Summer,17,pm25,0.065619458,8.842992143,4.10834116,0.595590721
2017,NYCW,Summer,17,so2,0.493321389,0.199702524,0.037542038,0.023758269
2017,NYCW,Summer,18,co2,521.4050371,23.51802527,23.51802527,23.51802527
2017,NYCW,Summer,18,nox,0.460272439,4.063010033,2.165972778,0.117262611
2017,NYCW,Summer,18,pm25,0.077040704,8.709146939,4.136105359,0.597547908
2017,NYCW,Summer,18,so2,0.119270927,0.006770261,0.004019723,0.003432351
2017,NYCW,Summer,19,co2,558.759355,22.78753289,22.78753289,22.78753289
2017,NYCW,Summer,19,nox,0.415224257,2.312589161,1.279033679,0.069195276
2017,NYCW,Summer,19,pm25,0.065603539,9.362763353,4.33326317,0.644873573
2017,NYCW,Summer,19,so2,0.408538598,0.516105526,0.09285232,0.057641294
2017,NYCW,Summer,20,co2,553.2276622,22.11093926,22.11093926,22.11093926
2017,NYCW,Summer,20,nox,0.331848981,1.52882486,0.851764444,0.045730216
2017,NYCW,Summer,20,pm25,0.058116679,8.723468689,3.865629455,0.535037327
2017,NYCW,Summer,20,so2,0.565554702,0.308416626,0.056235936,0.034994311
2017,NYCW,Summer,21,co2,537.0367921,22.24979281,22.24979281,22.24979281
2017,NYCW,Summer,21,nox,0.256876701,1.648257341,0.909962797,0.049624475
2017,NYCW,Summer,21,pm25,0.038630906,9.834237186,4.185368194,0.601155552
2017,NYCW,Summer,21,so2,0.627629884,0.195193535,0.036258951,0.022977937
2017,NYCW,Summer,22,co2,593.5385517,21.76251538,21.76251538,21.76251538
2017,NYCW,Summer,22,nox,0.308217881,1.763369508,1.006125651,0.053740837
2017,NYCW,Summer,22,pm25,0.042095165,10.31832277,4.338100754,0.584048748
2017,NYCW,Summer,22,so2,0.747626981,0.048452162,0.010626803,0.007072056
2017,NYCW,Summer,23,co2,637.5622257,19.29381589,19.29381589,19.29381589
